OrderDetailID,OrderID,ProductID,Quantity,ProductName,ProductPrice,CustomerID,OrderDate,CustomerFirstName,CustomerLastName,CustomerEmail
1042,261,43,2,Filing Cabinet,200,482,2022/6/4,Olivia,Williams,olivia.williams11@outlook.com
1043,942,48,4,Smart TV,1000,162,2022/3/12,Sophia,Martinez,sophia.martinez61@hotmail.com
1044,1351,29,5,Highlighter,4,32,2019/10/16,Liam,Martinez,liam.martinez36@yahoo.com
1045,212,1,2,Laptop,1200,450,2021/7/18,Mason,Brown,mason.brown18@outlook.com
1046,108,4,1,Monitor,300,84,2018/9/25,Noah,Miller,noah.miller44@outlook.com
1047,853,27,4,Notebook,5,484,2018/11/28,Ethan,Jones,ethan.jones3@gmail.com
1048,358,43,5,Filing Cabinet,200,130,2023/12/10,Olivia,Garcia,olivia.garcia2@gmail.com
1049,1193,49,4,Gaming Console,500,167,2021/8/4,Ethan,Johnson,ethan.johnson46@live.com
1050,1186,16,5,Webcam,100,48,2020/2/4,Mason,Garcia,mason.garcia15@live.com
1051,1673,19,5,Graphic Tablet,300,149,2021/3/29,Ava,Brown,ava.brown33@outlook.com
1052,1399,34,4,Calculator,25,491,2019/7/10,Logan,Johnson,logan.johnson63@live.com
1053,1233,40,4,Wall Clock,45,416,2022/2/15,Ava,Martinez,ava.martinez82@outlook.com
1054,625,26,4,Backpack,70,46,2022/9/7,Isabella,Smith,isabella.smith60@outlook.com
1055,1635,31,2,Paper Clips,1,315,2021/9/23,Liam,Williams,liam.williams45@live.com
1056,1426,12,3,E-reader,130,57,2022/7/2,Isabella,Martinez,isabella.martinez7@gmail.com
1057,1342,20,3,Fitness Tracker,160,23,2019/5/12,Mason,Johnson,mason.johnson73@yahoo.com
1058,1067,27,5,Notebook,5,340,2019/9/3,Mason,Williams,mason.williams24@outlook.com
1059,1948,24,3,SD Card,30,381,2022/3/2,Noah,Jones,noah.jones34@hotmail.com
1060,1512,8,4,External Hard Drive,120,413,2020/8/10,Logan,Martinez,logan.martinez61@yahoo.com
1061,932,48,4,Smart TV,1000,430,2020/5/8,Ethan,Miller,ethan.miller36@gmail.com
1062,264,42,3,Office Chair,150,218,2023/7/16,Olivia,Miller,olivia.miller1@yahoo.com
1063,1626,25,1,Computer Mouse Pad,15,14,2019/2/26,Sophia,Davis,sophia.davis22@live.com
1064,1840,23,2,Portable Charger,60,498,2021/6/3,Sophia,Smith,sophia.smith75@gmail.com
1065,937,31,5,Paper Clips,1,331,2022/11/13,Ethan,Smith,ethan.smith36@hotmail.com
1066,912,8,1,External Hard Drive,120,62,2022/6/4,Ethan,Davis,ethan.davis86@hotmail.com
1067,1369,34,4,Calculator,25,63,2018/11/3,Mason,Johnson,mason.johnson35@gmail.com
1068,1421,41,4,Desk,250,287,2021/2/12,Isabella,Rodriguez,isabella.rodriguez85@outlook.com
1069,931,36,3,Bookshelf,150,2,2023/2/17,Isabella,Miller,isabella.miller15@hotmail.com
1070,464,30,5,Stapler,12,174,2020/5/4,Isabella,Jones,isabella.jones85@gmail.com
1071,448,16,4,Webcam,100,13,2024/3/1,Olivia,Garcia,olivia.garcia76@yahoo.com
1072,1723,50,5,Action Camera,300,454,2019/7/3,Liam,Garcia,liam.garcia41@live.com
1073,1234,7,1,Smartwatch,250,386,2024/2/3,Isabella,Rodriguez,isabella.rodriguez47@live.com
1074,1826,50,2,Action Camera,300,227,2023/3/21,Noah,Garcia,noah.garcia29@outlook.com
1075,785,36,5,Bookshelf,150,127,2023/3/9,Mason,Martinez,mason.martinez99@outlook.com
1076,1400,24,2,SD Card,30,474,2019/7/4,Noah,Miller,noah.miller51@live.com
1077,1331,42,3,Office Chair,150,318,2022/6/16,Ethan,Miller,ethan.miller72@live.com
1078,1578,25,5,Computer Mouse Pad,15,382,2023/3/21,Mason,Brown,mason.brown50@outlook.com
1079,1765,36,5,Bookshelf,150,414,2019/6/20,Olivia,Martinez,olivia.martinez51@hotmail.com
1080,907,19,2,Graphic Tablet,300,273,2020/5/28,Olivia,Jones,olivia.jones30@gmail.com
1081,61,50,5,Action Camera,300,170,2021/10/17,Noah,Johnson,noah.johnson46@live.com
1082,951,17,2,Microphone,120,55,2023/9/21,Logan,Garcia,logan.garcia5@yahoo.com
1083,703,42,2,Office Chair,150,254,2018/11/20,Liam,Martinez,liam.martinez12@yahoo.com
1084,923,11,3,Printer,200,35,2021/7/11,Ava,Smith,ava.smith4@live.com
1085,342,37,1,Coffeemaker,90,425,2024/1/1,Mason,Jones,mason.jones73@yahoo.com
1086,1536,41,1,Desk,250,360,2022/10/18,Olivia,Garcia,olivia.garcia11@live.com
1087,1209,36,3,Bookshelf,150,343,2019/3/16,Isabella,Johnson,isabella.johnson90@yahoo.com
1088,255,3,2,Tablet,450,491,2021/9/4,Logan,Johnson,logan.johnson63@live.com
1089,206,44,3,Whiteboard,130,273,2022/11/4,Olivia,Jones,olivia.jones30@gmail.com
1090,1636,9,4,Wireless Headphones,150,310,2023/12/6,Logan,Miller,logan.miller31@hotmail.com
1091,1594,25,4,Computer Mouse Pad,15,170,2020/7/18,Noah,Johnson,noah.johnson46@live.com
1092,652,20,2,Fitness Tracker,160,276,2022/10/29,Olivia,Brown,olivia.brown59@hotmail.com
1093,1299,50,4,Action Camera,300,418,2023/1/30,Ethan,Smith,ethan.smith22@live.com
1094,1585,33,1,Envelope,10,253,2022/10/9,Emma,Smith,emma.smith29@live.com
1095,1066,43,2,Filing Cabinet,200,142,2019/6/3,Logan,Jones,logan.jones99@gmail.com
1096,802,50,2,Action Camera,300,119,2018/9/18,Isabella,Rodriguez,isabella.rodriguez19@yahoo.com
1097,827,28,2,Pen,3,315,2022/12/21,Liam,Williams,liam.williams45@live.com
1098,1242,17,3,Microphone,120,143,2022/4/14,Ava,Jones,ava.jones99@gmail.com
1099,1096,34,3,Calculator,25,209,2019/4/10,Ava,Smith,ava.smith55@outlook.com
1100,1948,50,1,Action Camera,300,381,2022/3/2,Noah,Jones,noah.jones34@hotmail.com
1101,768,38,2,Water Bottle,30,452,2023/11/2,Ethan,Davis,ethan.davis8@gmail.com
1102,682,20,2,Fitness Tracker,160,457,2023/10/5,Logan,Davis,logan.davis59@hotmail.com
1103,1628,27,2,Notebook,5,484,2022/1/21,Ethan,Jones,ethan.jones3@gmail.com
1104,1182,15,4,Bluetooth Speaker,180,299,2020/6/12,Sophia,Williams,sophia.williams40@yahoo.com
1105,1569,35,1,Desk Organizer,20,248,2020/1/13,Liam,Davis,liam.davis43@live.com
1106,871,10,2,Camera,600,13,2018/11/19,Olivia,Garcia,olivia.garcia76@yahoo.com
1107,1575,43,2,Filing Cabinet,200,216,2023/3/14,Liam,Jones,liam.jones62@gmail.com
1108,1090,20,5,Fitness Tracker,160,10,2020/11/30,Ethan,Smith,ethan.smith30@yahoo.com
1109,473,7,3,Smartwatch,250,318,2024/2/13,Ethan,Miller,ethan.miller72@live.com
1110,1326,38,1,Water Bottle,30,254,2023/8/16,Liam,Martinez,liam.martinez12@yahoo.com
1111,156,30,4,Stapler,12,376,2021/7/8,Olivia,Rodriguez,olivia.rodriguez1@hotmail.com
1112,1862,41,2,Desk,250,269,2020/9/20,Olivia,Smith,olivia.smith12@gmail.com
1113,1149,43,3,Filing Cabinet,200,29,2019/3/30,Isabella,Davis,isabella.davis60@outlook.com
1114,974,36,1,Bookshelf,150,498,2020/12/9,Sophia,Smith,sophia.smith75@gmail.com
1115,1185,23,4,Portable Charger,60,33,2022/3/23,Sophia,Williams,sophia.williams4@yahoo.com
1116,926,9,5,Wireless Headphones,150,108,2023/4/8,Sophia,Rodriguez,sophia.rodriguez44@yahoo.com
1117,1111,7,4,Smartwatch,250,170,2019/12/19,Noah,Johnson,noah.johnson46@live.com
1118,1645,35,2,Desk Organizer,20,76,2023/10/24,Emma,Miller,emma.miller15@hotmail.com
1119,353,15,4,Bluetooth Speaker,180,416,2023/7/18,Ava,Martinez,ava.martinez82@outlook.com
1120,1912,8,4,External Hard Drive,120,456,2020/8/12,Olivia,Rodriguez,olivia.rodriguez26@yahoo.com
1121,140,11,4,Printer,200,60,2022/1/22,Olivia,Smith,olivia.smith48@live.com
1122,218,38,2,Water Bottle,30,52,2019/11/3,Logan,Martinez,logan.martinez8@hotmail.com
1123,1629,37,1,Coffeemaker,90,392,2021/3/18,Liam,Jones,liam.jones30@hotmail.com
1124,1543,1,4,Laptop,1200,160,2023/8/11,Ava,Smith,ava.smith28@gmail.com
1125,758,37,2,Coffeemaker,90,316,2022/12/29,Ethan,Davis,ethan.davis92@yahoo.com
1126,989,29,3,Highlighter,4,208,2019/10/15,Mason,Johnson,mason.johnson94@hotmail.com
1127,1321,34,2,Calculator,25,333,2022/10/8,Noah,Rodriguez,noah.rodriguez57@yahoo.com
1128,182,50,4,Action Camera,300,277,2020/5/13,Sophia,Jones,sophia.jones49@outlook.com
1129,1635,8,3,External Hard Drive,120,315,2021/9/23,Liam,Williams,liam.williams45@live.com
1130,1775,48,3,Smart TV,1000,377,2020/12/25,Ava,Johnson,ava.johnson45@live.com
1131,1807,22,4,Charging Cable,20,437,2022/12/21,Logan,Smith,logan.smith7@hotmail.com
1132,1273,43,5,Filing Cabinet,200,219,2021/3/29,Liam,Martinez,liam.martinez1@yahoo.com
1133,1,47,4,Headphones,180,499,2023/3/30,Ava,Miller,ava.miller34@outlook.com
1134,294,5,5,Keyboard,100,339,2021/8/30,Isabella,Martinez,isabella.martinez74@outlook.com
1135,299,49,1,Gaming Console,500,1,2020/11/25,Isabella,Miller,isabella.miller52@live.com
1136,1063,9,3,Wireless Headphones,150,378,2019/8/29,Sophia,Davis,sophia.davis4@gmail.com
1137,780,3,4,Tablet,450,310,2021/3/9,Logan,Miller,logan.miller31@hotmail.com
1138,1156,50,5,Action Camera,300,232,2020/7/31,Ethan,Jones,ethan.jones90@live.com
1139,392,33,1,Envelope,10,374,2018/10/10,Mason,Brown,mason.brown83@gmail.com
1140,1364,30,2,Stapler,12,96,2022/2/2,Ava,Smith,ava.smith52@gmail.com
1141,634,49,5,Gaming Console,500,379,2023/10/17,Ava,Williams,ava.williams32@yahoo.com
1142,1141,32,2,Binder,8,35,2020/8/29,Ava,Smith,ava.smith4@live.com
1143,1827,21,2,USB Flash Drive,40,257,2020/8/3,Sophia,Williams,sophia.williams26@yahoo.com
1144,610,2,3,Smartphone,800,154,2023/12/5,Emma,Garcia,emma.garcia48@outlook.com
1145,1887,13,3,Desk Lamp,90,299,2020/3/15,Sophia,Williams,sophia.williams40@yahoo.com
1146,870,25,3,Computer Mouse Pad,15,117,2018/9/22,Emma,Smith,emma.smith3@outlook.com
1147,1966,35,5,Desk Organizer,20,388,2020/5/4,Mason,Brown,mason.brown75@hotmail.com
1148,689,48,1,Smart TV,1000,137,2019/10/14,Liam,Brown,liam.brown20@gmail.com
1149,179,33,5,Envelope,10,68,2018/11/20,Logan,Rodriguez,logan.rodriguez9@yahoo.com
1150,17,19,5,Graphic Tablet,300,251,2024/2/13,Noah,Jones,noah.jones40@yahoo.com
1151,1973,35,4,Desk Organizer,20,50,2020/4/19,Noah,Williams,noah.williams71@gmail.com
1152,809,40,1,Wall Clock,45,138,2023/3/16,Ethan,Williams,ethan.williams24@outlook.com
1153,256,33,2,Envelope,10,269,2023/1/14,Olivia,Smith,olivia.smith12@gmail.com
1154,589,39,2,Thermos,25,2,2022/9/12,Isabella,Miller,isabella.miller15@hotmail.com
1155,739,44,4,Whiteboard,130,362,2022/10/2,Logan,Rodriguez,logan.rodriguez86@hotmail.com
1156,1098,33,2,Envelope,10,11,2020/5/25,Ethan,Miller,ethan.miller64@outlook.com
1157,107,14,1,Gaming Chair,400,425,2022/9/3,Mason,Jones,mason.jones73@yahoo.com
1158,1407,33,2,Envelope,10,72,2022/12/13,Liam,Garcia,liam.garcia52@live.com
1159,1642,19,3,Graphic Tablet,300,55,2018/12/7,Logan,Garcia,logan.garcia5@yahoo.com
1160,719,7,4,Smartwatch,250,286,2020/6/17,Olivia,Miller,olivia.miller52@hotmail.com
1161,1723,5,1,Keyboard,100,454,2019/7/3,Liam,Garcia,liam.garcia41@live.com
1162,1732,25,3,Computer Mouse Pad,15,88,2020/3/12,Logan,Johnson,logan.johnson1@gmail.com
1163,471,34,4,Calculator,25,53,2022/12/6,Olivia,Smith,olivia.smith81@hotmail.com
1164,1405,26,2,Backpack,70,340,2018/11/9,Mason,Williams,mason.williams24@outlook.com
1165,789,2,4,Smartphone,800,451,2019/11/27,Emma,Martinez,emma.martinez86@yahoo.com
1166,637,29,2,Highlighter,4,459,2019/7/18,Liam,Martinez,liam.martinez33@live.com
1167,766,29,3,Highlighter,4,222,2021/11/30,Olivia,Smith,olivia.smith64@live.com
1168,764,14,3,Gaming Chair,400,317,2022/10/28,Logan,Rodriguez,logan.rodriguez20@outlook.com
1169,1091,38,4,Water Bottle,30,461,2023/3/13,Mason,Johnson,mason.johnson70@outlook.com
1170,1325,40,4,Wall Clock,45,264,2021/8/17,Mason,Davis,mason.davis36@yahoo.com
1171,950,10,1,Camera,600,257,2022/7/28,Sophia,Williams,sophia.williams26@yahoo.com
1172,377,25,3,Computer Mouse Pad,15,208,2020/4/11,Mason,Johnson,mason.johnson94@hotmail.com
1173,770,33,4,Envelope,10,399,2023/6/2,Sophia,Davis,sophia.davis5@live.com
1174,1849,22,2,Charging Cable,20,323,2023/7/10,Ethan,Jones,ethan.jones25@gmail.com
1175,1680,29,2,Highlighter,4,398,2019/2/1,Noah,Jones,noah.jones51@gmail.com
1176,309,5,4,Keyboard,100,399,2023/9/15,Sophia,Davis,sophia.davis5@live.com
1177,1995,4,5,Monitor,300,411,2023/1/24,Logan,Jones,logan.jones27@live.com
1178,1341,46,1,Scanner,250,167,2020/10/6,Ethan,Johnson,ethan.johnson46@live.com
1179,269,40,4,Wall Clock,45,193,2018/10/13,Isabella,Davis,isabella.davis87@outlook.com
1180,144,10,1,Camera,600,310,2019/3/27,Logan,Miller,logan.miller31@hotmail.com
1181,32,41,3,Desk,250,465,2019/9/19,Liam,Smith,liam.smith31@live.com
1182,1443,1,1,Laptop,1200,44,2022/4/20,Isabella,Miller,isabella.miller24@yahoo.com
1183,974,28,4,Pen,3,498,2020/12/9,Sophia,Smith,sophia.smith75@gmail.com
1184,874,27,1,Notebook,5,458,2019/2/15,Ethan,Brown,ethan.brown70@live.com
1185,1981,41,2,Desk,250,111,2023/10/26,Ava,Miller,ava.miller56@hotmail.com
1186,170,25,3,Computer Mouse Pad,15,352,2022/5/3,Olivia,Smith,olivia.smith13@hotmail.com
1187,1285,26,2,Backpack,70,466,2020/5/12,Mason,Rodriguez,mason.rodriguez36@yahoo.com
1188,832,30,5,Stapler,12,290,2023/6/16,Logan,Smith,logan.smith53@yahoo.com
1189,913,36,5,Bookshelf,150,425,2018/12/16,Mason,Jones,mason.jones73@yahoo.com
1190,1578,40,4,Wall Clock,45,382,2023/3/21,Mason,Brown,mason.brown50@outlook.com
1191,1209,7,4,Smartwatch,250,343,2019/3/16,Isabella,Johnson,isabella.johnson90@yahoo.com
1192,852,38,1,Water Bottle,30,71,2019/11/1,Emma,Johnson,emma.johnson63@gmail.com
1193,360,49,4,Gaming Console,500,319,2021/3/6,Logan,Garcia,logan.garcia39@gmail.com
1194,1019,45,4,Projector,400,55,2021/11/25,Logan,Garcia,logan.garcia5@yahoo.com
1195,1105,10,4,Camera,600,423,2020/8/16,Liam,Garcia,liam.garcia49@yahoo.com
1196,901,30,1,Stapler,12,186,2022/2/4,Logan,Smith,logan.smith99@yahoo.com
1197,711,9,3,Wireless Headphones,150,270,2020/5/9,Sophia,Martinez,sophia.martinez55@live.com
1198,372,28,4,Pen,3,347,2019/12/3,Olivia,Rodriguez,olivia.rodriguez64@hotmail.com
1199,1210,41,3,Desk,250,264,2021/8/30,Mason,Davis,mason.davis36@yahoo.com
1200,1156,7,1,Smartwatch,250,232,2020/7/31,Ethan,Jones,ethan.jones90@live.com
1201,1694,7,5,Smartwatch,250,129,2021/3/7,Logan,Smith,logan.smith60@gmail.com
1202,474,11,4,Printer,200,415,2020/5/11,Sophia,Davis,sophia.davis21@live.com
1203,1004,9,5,Wireless Headphones,150,281,2019/8/8,Liam,Brown,liam.brown78@outlook.com
1204,822,29,3,Highlighter,4,311,2021/6/22,Isabella,Garcia,isabella.garcia61@outlook.com
1205,1093,43,4,Filing Cabinet,200,288,2020/12/15,Logan,Davis,logan.davis53@gmail.com
1206,734,2,3,Smartphone,800,435,2019/8/29,Sophia,Smith,sophia.smith26@hotmail.com
1207,1957,49,5,Gaming Console,500,482,2022/10/12,Olivia,Williams,olivia.williams11@outlook.com
1208,1137,26,3,Backpack,70,313,2022/7/15,Mason,Garcia,mason.garcia74@yahoo.com
1209,1410,19,1,Graphic Tablet,300,18,2022/11/19,Noah,Rodriguez,noah.rodriguez60@hotmail.com
1210,227,28,2,Pen,3,406,2020/8/17,Olivia,Jones,olivia.jones43@hotmail.com
1211,964,22,4,Charging Cable,20,246,2021/8/15,Olivia,Johnson,olivia.johnson33@gmail.com
1212,1381,48,5,Smart TV,1000,364,2021/1/27,Noah,Rodriguez,noah.rodriguez77@gmail.com
1213,285,1,4,Laptop,1200,360,2020/4/23,Olivia,Garcia,olivia.garcia11@live.com
1214,1463,16,1,Webcam,100,185,2021/11/25,Emma,Rodriguez,emma.rodriguez42@yahoo.com
1215,1968,48,2,Smart TV,1000,267,2022/12/30,Emma,Miller,emma.miller36@yahoo.com
1216,1968,26,1,Backpack,70,267,2022/12/30,Emma,Miller,emma.miller36@yahoo.com
1217,1558,40,3,Wall Clock,45,250,2022/6/16,Isabella,Rodriguez,isabella.rodriguez65@gmail.com
1218,930,33,5,Envelope,10,451,2023/1/16,Emma,Martinez,emma.martinez86@yahoo.com
1219,157,23,3,Portable Charger,60,37,2023/10/1,Isabella,Smith,isabella.smith90@outlook.com
1220,1780,29,2,Highlighter,4,327,2021/3/12,Ethan,Davis,ethan.davis32@live.com
1221,177,35,5,Desk Organizer,20,332,2023/1/26,Sophia,Garcia,sophia.garcia19@outlook.com
1222,945,27,5,Notebook,5,371,2020/7/17,Ethan,Brown,ethan.brown23@live.com
1223,1484,50,4,Action Camera,300,484,2022/1/18,Ethan,Jones,ethan.jones3@gmail.com
1224,1921,18,4,VR Headset,350,209,2020/12/10,Ava,Smith,ava.smith55@outlook.com
1225,157,27,1,Notebook,5,37,2023/10/1,Isabella,Smith,isabella.smith90@outlook.com
1226,1268,11,4,Printer,200,143,2022/2/28,Ava,Jones,ava.jones99@gmail.com
1227,1597,5,3,Keyboard,100,100,2022/3/17,Olivia,Brown,olivia.brown3@gmail.com
1228,625,41,1,Desk,250,46,2022/9/7,Isabella,Smith,isabella.smith60@outlook.com
1229,106,12,1,E-reader,130,464,2024/1/3,Ava,Martinez,ava.martinez3@hotmail.com
1230,688,10,4,Camera,600,255,2022/6/11,Isabella,Davis,isabella.davis35@gmail.com
1231,1558,15,4,Bluetooth Speaker,180,250,2022/6/16,Isabella,Rodriguez,isabella.rodriguez65@gmail.com
1232,938,42,3,Office Chair,150,13,2023/11/24,Olivia,Garcia,olivia.garcia76@yahoo.com
1233,1026,48,1,Smart TV,1000,488,2023/8/14,Sophia,Martinez,sophia.martinez44@yahoo.com
1234,939,31,5,Paper Clips,1,8,2021/1/14,Mason,Jones,mason.jones22@live.com
1235,1468,11,3,Printer,200,155,2021/9/13,Logan,Jones,logan.jones59@hotmail.com
1236,843,18,3,VR Headset,350,416,2018/11/28,Ava,Martinez,ava.martinez82@outlook.com
1237,1922,7,4,Smartwatch,250,75,2020/2/10,Emma,Johnson,emma.johnson23@live.com
1238,1597,32,3,Binder,8,100,2022/3/17,Olivia,Brown,olivia.brown3@gmail.com
1239,579,4,3,Monitor,300,311,2020/4/17,Isabella,Garcia,isabella.garcia61@outlook.com
1240,71,13,1,Desk Lamp,90,120,2021/7/25,Mason,Johnson,mason.johnson67@hotmail.com
1241,1846,20,5,Fitness Tracker,160,385,2023/2/23,Isabella,Brown,isabella.brown57@gmail.com
1242,1499,46,3,Scanner,250,276,2020/1/27,Olivia,Brown,olivia.brown59@hotmail.com
1243,1454,21,2,USB Flash Drive,40,319,2023/8/2,Logan,Garcia,logan.garcia39@gmail.com
1244,1128,5,3,Keyboard,100,89,2019/8/28,Ethan,Brown,ethan.brown27@gmail.com
1245,123,13,3,Desk Lamp,90,78,2020/2/13,Ethan,Johnson,ethan.johnson13@hotmail.com
1246,947,22,4,Charging Cable,20,373,2023/1/28,Emma,Williams,emma.williams74@yahoo.com
1247,339,35,1,Desk Organizer,20,259,2019/7/28,Mason,Johnson,mason.johnson7@outlook.com
1248,104,27,4,Notebook,5,419,2021/12/30,Olivia,Davis,olivia.davis70@gmail.com
1249,1981,4,3,Monitor,300,111,2023/10/26,Ava,Miller,ava.miller56@hotmail.com
1250,1618,37,3,Coffeemaker,90,408,2020/7/4,Ava,Miller,ava.miller16@outlook.com
1251,1249,50,1,Action Camera,300,418,2022/7/30,Ethan,Smith,ethan.smith22@live.com
1252,574,35,5,Desk Organizer,20,226,2020/11/1,Logan,Miller,logan.miller86@gmail.com
1253,166,10,1,Camera,600,440,2022/5/8,Olivia,Davis,olivia.davis38@hotmail.com
1254,1012,19,3,Graphic Tablet,300,485,2022/8/28,Mason,Williams,mason.williams6@yahoo.com
1255,1703,33,1,Envelope,10,122,2021/2/19,Mason,Brown,mason.brown33@yahoo.com
1256,556,42,5,Office Chair,150,26,2022/8/26,Ethan,Jones,ethan.jones9@yahoo.com
1257,266,31,4,Paper Clips,1,157,2020/8/15,Isabella,Johnson,isabella.johnson51@hotmail.com
1258,562,21,2,USB Flash Drive,40,315,2022/1/11,Liam,Williams,liam.williams45@live.com
1259,1716,8,2,External Hard Drive,120,468,2021/5/12,Noah,Johnson,noah.johnson75@outlook.com
1260,29,50,1,Action Camera,300,1,2022/8/31,Isabella,Miller,isabella.miller52@live.com
1261,224,22,5,Charging Cable,20,465,2019/12/17,Liam,Smith,liam.smith31@live.com
1262,350,2,1,Smartphone,800,307,2019/12/23,Mason,Miller,mason.miller17@gmail.com
1263,1184,31,2,Paper Clips,1,324,2023/9/6,Mason,Williams,mason.williams38@live.com
1264,303,4,2,Monitor,300,328,2019/7/16,Mason,Davis,mason.davis61@live.com
1265,894,7,4,Smartwatch,250,78,2023/7/30,Ethan,Johnson,ethan.johnson13@hotmail.com
1266,1616,6,4,Mouse,50,355,2018/10/18,Olivia,Williams,olivia.williams66@yahoo.com
1267,523,28,3,Pen,3,352,2023/11/14,Olivia,Smith,olivia.smith13@hotmail.com
1268,1402,4,3,Monitor,300,319,2023/10/5,Logan,Garcia,logan.garcia39@gmail.com
1269,970,33,4,Envelope,10,138,2023/9/13,Ethan,Williams,ethan.williams24@outlook.com
1270,1599,19,5,Graphic Tablet,300,251,2022/6/6,Noah,Jones,noah.jones40@yahoo.com
1271,1725,17,2,Microphone,120,288,2019/1/24,Logan,Davis,logan.davis53@gmail.com
1272,686,14,5,Gaming Chair,400,250,2022/11/15,Isabella,Rodriguez,isabella.rodriguez65@gmail.com
1273,169,44,5,Whiteboard,130,417,2022/5/13,Ethan,Martinez,ethan.martinez42@live.com
1274,291,12,4,E-reader,130,64,2019/5/25,Noah,Johnson,noah.johnson99@live.com
1275,1868,1,1,Laptop,1200,150,2018/12/3,Liam,Martinez,liam.martinez33@live.com
1276,309,19,1,Graphic Tablet,300,399,2023/9/15,Sophia,Davis,sophia.davis5@live.com
1277,992,49,3,Gaming Console,500,333,2023/7/6,Noah,Rodriguez,noah.rodriguez57@yahoo.com
1278,1988,19,3,Graphic Tablet,300,165,2021/4/25,Emma,Brown,emma.brown17@outlook.com
1279,1541,6,1,Mouse,50,186,2023/12/29,Logan,Smith,logan.smith99@yahoo.com
1280,476,47,2,Headphones,180,218,2018/10/4,Olivia,Miller,olivia.miller1@yahoo.com
1281,881,9,5,Wireless Headphones,150,70,2022/11/13,Sophia,Brown,sophia.brown77@hotmail.com
1282,1276,37,1,Coffeemaker,90,226,2020/7/18,Logan,Miller,logan.miller86@gmail.com
1283,422,16,4,Webcam,100,41,2019/12/6,Ethan,Garcia,ethan.garcia62@live.com
1284,1469,42,5,Office Chair,150,500,2020/7/25,Noah,Williams,noah.williams99@hotmail.com
1285,691,25,1,Computer Mouse Pad,15,491,2020/2/22,Logan,Johnson,logan.johnson63@live.com
1286,1285,27,3,Notebook,5,466,2020/5/12,Mason,Rodriguez,mason.rodriguez36@yahoo.com
1287,1511,36,3,Bookshelf,150,282,2018/10/18,Noah,Davis,noah.davis83@yahoo.com
1288,232,44,4,Whiteboard,130,466,2020/1/18,Mason,Rodriguez,mason.rodriguez36@yahoo.com
1289,336,28,4,Pen,3,213,2021/6/17,Liam,Smith,liam.smith92@yahoo.com
1290,798,31,1,Paper Clips,1,423,2022/9/16,Liam,Garcia,liam.garcia49@yahoo.com
1291,603,45,2,Projector,400,213,2022/2/26,Liam,Smith,liam.smith92@yahoo.com
1292,1493,9,3,Wireless Headphones,150,174,2018/11/22,Isabella,Jones,isabella.jones85@gmail.com
1293,1505,48,1,Smart TV,1000,471,2020/9/14,Ethan,Davis,ethan.davis62@gmail.com
1294,1066,20,4,Fitness Tracker,160,142,2019/6/3,Logan,Jones,logan.jones99@gmail.com
1295,760,18,1,VR Headset,350,499,2022/8/21,Ava,Miller,ava.miller34@outlook.com
1296,1412,38,2,Water Bottle,30,390,2019/10/13,Ethan,Smith,ethan.smith98@yahoo.com
1297,950,49,5,Gaming Console,500,257,2022/7/28,Sophia,Williams,sophia.williams26@yahoo.com
1298,291,27,3,Notebook,5,64,2019/5/25,Noah,Johnson,noah.johnson99@live.com
1299,1741,30,3,Stapler,12,5,2021/9/13,Mason,Jones,mason.jones83@hotmail.com
1300,24,43,5,Filing Cabinet,200,77,2021/7/1,Emma,Garcia,emma.garcia29@outlook.com
1301,1855,24,5,SD Card,30,188,2023/1/6,Ava,Smith,ava.smith60@yahoo.com
1302,898,7,5,Smartwatch,250,205,2018/11/11,Ava,Brown,ava.brown5@outlook.com
